text,label
@abhisheknagar quite similar to what happened with GW Bush in Iraq ,Neutro
"@MANDY_EMMERSON I know you do, Go TEAM GB ",Neutro
DONE dun dun.  I guess we're getting off the computadora. Night.,Neutro
@mcflykaiserflik sam and dean  i'm in the modd for watching it now...,Neutro
"Although I am heading back to PC land for a some time, I'd still like a Mac Pro at some point  http://is.gd/r9zI",Neutro
@Halliway danke ,Neutro
I have worked out how to Integrate Twitter into a web page ,Neutro
Follow Follow Follow lmaoo ,Neutro
www.killerjo.net try not to focus on science ,Neutro
On my way to a business coaching client. I look forward to It! ,Neutro
@nicolerichie yes I had all the books as a child ,Neutro
"Believe it or not, I actually did it... ",Neutro
@beastoftraal so the bata line will change from &quot;the world at your feet&quot; to &quot;the world in your face&quot; ,Neutro
Finally is a VERIFIED PayPal member ,Neutro
@cartman +1 ,Neutro
@OfficialPRofOZ back at ya ,Neutro
@mpesce they leave it on the street and string the hose up over the balcony ,Neutro
"@CiaranCuffe  #bludget #B09 But Budget 09 happened in October, remember? ",Neutro
@InnaLA_RE It is very simple.. Use firefox or IE n just copy the updates n paste it.. ,Neutro
@sian_the_mouse woot!!!!!! ,Neutro
"@Tsarnick  Man, cheese popcorn on Food Network! Me want!",Neutro
its 3:33am and I'm finally going to bed! ,Neutro
"Just added myself to the Twitter Directory, you should too  http://justtweetit.com/graphic-designers/",Neutro
@anbudan_BALA agreed &amp; accepted sir. 2 mistakes are not UNPARDONABLE ,Neutro
@ninaneverknew i'll be there as well! maybe tomorrow ,Neutro
how come only audrey updates twitter. i need to follow more people.... sorry audrey ,Neutro
@ginoserge Now look SERGE don't try to escape your identity  hehe  How are you man?,Neutro
"@somemandy blum boleh dong, maaf ibu hamil ",Neutro
I got a half-decent night's sleep. ,Neutro
Eventbox testen.. ,Neutro
Is about to go home ,Neutro
My mate is currently on Deal or No deal!  ,Neutro
@DonnieWahlberg hoping to come to Chicago for a third time!  You are competing with No Doubt this summer though ,Neutro
@1indienation use it on apps. ,Neutro
"Will it work, won't it. Will it work, won't it.   ",Neutro
@TimNoonan you should buy an ex army hummer... wouldn't matter if you ran into anything ,Neutro
is amused that she gets to 'bully' her aunt at work!    ,Neutro
@CHRISDJMOYLES next time come to Hemel Hempstead ,Neutro
@Willie_Day26 ,Neutro
is playing SUPERPOKE PETS ..  http://plurk.com/p/n09nq,Neutro
I found my motto: If you hit on my woman I will hit you ,Neutro
@AmineB whassup? ,Neutro
I just finished the seat of my bench! But enough Maya - I'm going to sleep now. Hope to finish it tomorrow. I'm going to dream in 3D... ,Neutro
I've always wanted to try that...  http://www.bypassfirewallnow.com - &amp; guess what - It works!!,Neutro
gotta finish off with the remaining 30 MCs left in the morning ,Neutro
@voidet hey! What have you been up to? ,Neutro
Got a 3.5 in French!      bobo sa exam!  YEY! 75% lang haha///,Neutro
@stephenpearne morning ,Neutro
@robs_maid with the flashing. at me specifically ,Neutro
@bulhaa libey thaa libigannaaaashe.... goooood miadhu ekkoh ves nidhaa... ,Neutro
am in an Internet cafe somewhere in Los Banos...need to submit something ,Neutro
is talking about twitter and similar stuff ,Neutro
"@DonnieWahlberg ok, so you reading this is highly unlikely but i don't care cuz i can't sleep..suggestion..If you go away..just a thought ",Neutro
@hanseric You can call me Faith. ,Neutro
listening to music... ,Neutro
@thisismyiq goodnight luv ,Neutro
@thejacksonfiles ,Neutro
Just had my bath. ,Neutro
"Guitar Learning System   http://www.extremetech.com/article2/0,2845,2344543,00.asp",Neutro
Sinon Hello twitter ,Neutro
having a day off ,Neutro
Ahhh...signs of life in twitter land ,Neutro
Oooo and i might be meeting someone in york about singing ,Neutro
@johnlloydyoung Which one? Seems the JB blog is asking you for clues ,Neutro
@suziam I have that movie on DVD! 'Twas a childhood favourite ,Neutro
@chrislmar well if not sleep you should have stayed -- showers don't take four hours ,Neutro
Bring on the bank hol weekend ,Neutro
Danni is sleeping this is her sis brittbut shell be on tomorrow maybe ,Neutro
Off to have a shower ,Neutro
I'm uploading VEDA 7 as we speak ,Neutro
Watching part one of the &quot;Who was Jesus&quot; trilogy from discovery channel  on dvr. ,Neutro
@itsdawns got a grade of 100/100 on @grader.  Check it out:  http://twitter.grader.com/itsdawns WHHHOOOHOO YAHOOOOO and YEHHAAA now what ,Neutro
@bkGirlFriday i'd have to guess it's food-related: pixie stix or maybe  ... a Hostess treat like ding-dongs? ,Neutro
@styler i can come along i think now  am making a button necklace tonight ,Neutro
going to soccer  yeahhhh,Neutro
@katehughes he has been like that for some time! there is also the paxman ! dont get me started ,Neutro
@Tyrese4real Goodnight ,Neutro
@you_know_better ??????? ??? ?? ??? ,Neutro
"@stephaniekate85 If I have one, I will! ",Neutro
@ceetee Talk about dedicated service ,Neutro
loves music ,Neutro
@mileycyrus counting sheep doesn't work.. Trick is.. Trying to stay awake. ,Neutro
@litrik none of them    I deal with locals I trust ,Neutro
@RussellCrowbar On my skates ,Neutro
@mlvalentine Merci! (Now I need to go find it before it falls off the stream... !) Say hi to Sophie for me ,Neutro
My 6 canvases ... #30da (30 day artist experience) watch this hash tag all this month  http://twitpic.com/2y5rd,Neutro
"@matthew858 also, you can use http://www.chombo.com.au/images/100meg.test to determine your throughput to our servers ",Neutro
On the way to work! Looking forward to seeing @hollykins83 later! ,Neutro
"todays diet: 2 packets of chips, 2 apples, lots of maccas, biscuits and sultana cake ",Neutro
@mileycyrus hey Mi! how r u doing? ;P Greetings from Poland ,Neutro
@TinkerDel I'm getting my son and god kids over to bake a cake....my sister might have a easter hunt for the kids ,Neutro
sitting at home and listen to my fav music ,Neutro
@darrinreeves &quot;tate st ives&quot;...like the roof cafe ,Neutro
"@Jamaipanese but, you may want to be jumping in my suitcase in, oh, around August. Announcement to come soon ",Neutro
Chatting online ,Neutro
"@danielakrocks I hope so , If I hear anything I will post it here ",Neutro
And if you want privacy what you are you doing on twitter??? ,Neutro
"@amethystfirefly If that doesn't work, we'll upload the pic. We snagged it ",Neutro
@LelahG  u already know,Neutro
Looking forward to the meeting with Pastor Kong and JW later! ,Neutro
"@rustyrockets Russell dear, will you go to prom with me? ",Neutro
"Cookieex3 @lund91  Hahaaa, Thankyou(: The next episode of Silence is out soon ",Neutro
@sian_the_mouse ,Neutro
Morning everyone ,Neutro
@7EpicBloggers  WOOOT It's my turn to blogg! ,Neutro
Is going to a theme park ,Neutro
@renesebastian jay for outlook! ,Neutro
itttsss redsox seasonnnnnn ,Neutro
BRITNEY is DEFINITELY a 'put on a show' kinda girl!!  B L A S T!!,Neutro
@wenlock Thank you! Will try to take you up on that offer soon ,Neutro
I can't go to sleep! let's conversate ,Neutro
@doubleickey u know those minichocolates in the shape of liquor bottles? with liqour inside em ,Neutro
@imranhussain craving = irrational lust for something that isn't explained by actual need ,Neutro
reading writing and CP'ing ,Neutro
@duccky well there you go!  and no prob!,Neutro
CHINA - your input / quotes for next month's article in a Beijing mag. it's titled &quot;The Self Diagnosed China Expert&quot; ...ooh. disruptive. ,Neutro
@candyoh13 that was me 2 days ago ,Neutro
@sengming woh congrats. do blog abt it - we're planning on a kinabalu trip too - mebbe in 2010 ,Neutro
going too guitarr lessons ,Neutro
@irfanhaneefcl 4 what ?? ,Neutro
coronation street ,Neutro
http://twitpic.com/2y5ut - @nicholasbraun there you go ,Neutro
@joomlaworks Im in ,Neutro
reading David Wells 'The Courage to be Protestant' - marketeers &amp; emergents run for your life!  http://bit.ly/QBgN,Neutro
@Whatleydude you're a star  cheers!,Neutro
@RespectTheWest ha! i have a cam in my laptop but doubt my clients would go for it ,Neutro
"@TechWraith @Mettadore Yup. As I've said before: &quot;If it has an API, we'll dashboard it.&quot; ",Neutro
"@greenshines si, por favor!! ",Neutro
Testing to see if twitter works thro facebook ,Neutro
@Gailporter Is that for #TheGadgetShow? ,Neutro
@perrins it's like a classroom on here this morning ,Neutro
Nespresso in my office - present from my boss - damn this roXX... zeker nu! ,Neutro
Pro-wrestling style tokusatsu! ?????? ??????? http://www.youtube.com/watch?v=0nkPrb9xXls I'm trying to find the one with Tiger Mask  ,Neutro
@tractorqueen I read it! That's why I thot it was him.  Btw did you read my meatballs comment????,Neutro
now awake ,Neutro
@gilmoregirlc i hope so too!!! and i'll vote for you! ,Neutro
Is working ,Neutro
NIGHT babies. Got a VH1 thing in the am  Check out my pics! http://twitpic.com/2y57u http://twitpic.com/2xzl1 http://twitpic.com/2y5s2,Neutro
Populating an online shop with Home Automation goodies! ,Neutro
@chermedia se la pete en amphi a tours   http://twitpic.com/2y5vh,Neutro
@lammb Morning    hows you?,Neutro
And HELLO to you all! ,Neutro
News Ltd team: you quoted me: all is forgiven (just promise not to threaten to sue again  )  http://is.gd/r9HE,Neutro
"Wearing my crocs for the 1st time of the year, without socks... Summer is on the way. ",Neutro
"@notytony Footage, yes. Slip of the pun, I think. ",Neutro
@kadence987 I prefer Superman's Dead...or their version of Tomorrow Never Knows from The Craft.  ,Neutro
"@mileycyrus hey I've always thought that, infact I always pray that way 4 my friends 2, u will b suprised 2 knw who they r!!! ",Neutro
@stefanooldeman My pleasure ,Neutro
@KingArlen come and visit Australia ,Neutro
@ohhxchristmas yesssss yay ,Neutro
my deck ,Neutro
"@puerrom that's because @shvi is on holidays, not because everyone else is here ",Neutro
"@DaRealSunisaKim Thanks for the Twitter add, Sunisa! I got to meet you once at a HIN show here in the DC area and you were a sweetheart. ",Contento
"Being sick can be really cheap when it hurts too much to eat real food  Plus, your friends make you soup",Contento
@ProductOfFear You can tell him that I just burst out laughing really loud because of that  Thanks for making me come out of my sulk!,Contento
@e4VoIP I RESPONDED  Stupid cat is helping me type. Forgive errors ,Contento
crazy day of school. there for 10 hours straiiight. about to watch the hills. @spencerpratt told me too! ha. happy birthday JB! ,Contento
@naughtyhaughty HOW DID I FORGET ABOUT TWO AND A HALF MEN?!?!? I LOVE THAT SHOW!!! ,Contento
"@nileyjileyluver Haha, don't worry! You'll get the hang of it! ",Contento
"@soundwav2010 At least I won't be the only one feeling lost! This may cause me many later than usual nights, already addicting ",Contento
Just added tweetie to my new iPhone ,Contento
@michellardi i really don't know. i think its Globe!  yeah! sana gumaling na ko para alam ko na din kung makakasama ako! ),Contento
"Catching Up on Emails, RSS and Random BACN. Then I'm cutting out early tonight (11:30PM) to have Dinner with @lauraw ",Contento
Didn't place in the Peeps contest but thanks for voting anyways. ,Contento
Going to bed so goodnight everyone  and sweet dreams  http://twitpic.com/2y2e0,Contento
@LittleLumen walking over to put the deposit down tomorrow ,Contento
@LordPov Are you meant to add on the back of that &quot;twittering from a toilet cubicle somewhere&quot;? ,Contento
Aw i'm holding my new puppy. Well He's not mine but He's a cutie. ,Contento
@iJohn kitteh is sleepin on my crotch which proves she likes me more ,Contento
@ALBinLA.  I was just thinking about you tonight!  You have to let me be the first to interview you're a famous super star ,Contento
finally going to bed!  so tired. Was gonna watch The Hills but didnt =/,Contento
so effing tired of my throat hurting.... ooooohh... i just got a crazy craving for a pina colada/banana slushie!!!! ,Contento
@SickWithThePen awww pookie feel better. I'll pray for you...and BAG the nurse up ,Contento
YAY! found a new cuddle buddy ,Contento
I think I met my first &quot;snob&quot; on twitter tonight. Too bad. Life goes on! ,Contento
"@annabellee dry sweet potato, huh? ",Contento
having a long conversation with mom on phone ,Contento
Practicing lines/mannerisms/voices for upcoming feature shoot.  Probably driving Brock crazy.  ,Contento
Going to go and read new moon for the 3rd time  I cant get enough of twilight series ,Contento
I am bored ,Contento
@r_keith_hill Thanks for your response. Ihad already find this answer ,Contento
@KourtneyKardash Can't get up early enough!!!  Night workouts are much better. ,Contento
"Morning Tweetland, a long day ahead! Hope everyone has a great day  ",Contento
@ash_CT Aw dont you love that  I love for those days! Thanks about the pic ;-p,Contento
@fuzeb they are so serious too while singing like.. whoa  hehe lsd maybe? j/k lolol,Contento
Going to Sutter Creek tomorrow to tour an old Mine ,Contento
"@little__fish guess where i live. the other side of the earth  east mesa, losiento",Contento
failed physics TEST... what a homo. keeen for the holidays (2 days to go) ,Contento
@leiabox so what can you tell us about it? I'm totally geeking out right now ,Contento
My brother is sick too lol. Quite weird ,Contento
@jonathanRKnight Hey Jon! It's real and I hope you take care of yourself...we don't want you to get too rundown.  ((Hugs)),Contento
"Just wrote on a toilet wall... but only to correct poor spelling. And in highlighter, so it will wash off. HARDCORE ",Contento
@mattgalloway Thanks for the hook up with @CarlyRush and suggesting me again bro! you rock! ,Contento
@jeffswarens depends on which version they thought you  the one I know doesn't go like that ;),Contento
@Speak2Ashley hand is still pretty weak i cant like punch anyone out yet or turn knobs but it doesnt hurt much ,Contento
@its_yvonne daaang i didn't know it was possible to talk that long! what'd you guys talk about ,Contento
@its_anne Kay thanks. ,Contento
I am determined to get back into baseball -- it's been 5 years since I've really watched the sport. Anyone interested in going to a game? ,Contento
